timestamp,severity,score,country,attack_type,mitre,source_ip,target_system
2026-01-19 11:10:00.415594,Medium,72,CN,Directory Traversal,T1083,94.129.191.154,Application Server
2026-01-19 11:10:51.415594,Medium,51,US,Spam,T1566,141.137.205.152,SMTP Server
2026-01-19 11:16:32.415594,High,79,US,SQL Injection,T1190,200.170.27.249,Database Server
2026-01-19 11:20:15.415594,Low,39,RU,Policy Violation,T1071,192.75.102.227,Web Gateway
2026-01-19 11:20:23.415594,Critical,93,US,DDoS,T1498,56.191.2.123,Web Server
2026-01-19 11:27:05.415594,Medium,71,RU,Directory Traversal,T1083,222.192.237.181,Web Server
2026-01-19 11:32:59.415594,High,80,US,SQL Injection,T1190,210.217.201.137,Web Application
2026-01-19 11:35:03.415594,Medium,68,IT,Phishing,T1566,150.185.174.129,Mail Gateway
2026-01-19 11:37:51.415594,Medium,62,CN,Phishing,T1566,157.96.22.55,Email Server
2026-01-19 11:39:54.415594,High,85,RU,SQL Injection,T1190,147.198.246.9,Web Application
2026-01-19 11:41:36.415594,High,81,AU,Port Scanning,T1046,214.51.207.206,Firewall
2026-01-19 11:46:44.415594,High,84,US,Command Injection,T1059,186.205.216.198,API Gateway
2026-01-19 11:48:05.415594,High,85,CA,Port Scanning,T1046,185.171.186.29,Network Infrastructure
2026-01-19 11:56:46.415594,Medium,62,AU,Phishing,T1566,213.132.101.132,Mail Gateway
2026-01-19 11:58:34.415594,Low,38,US,Suspicious Activity,T1595,60.250.235.94,IDS/IPS
2026-01-19 12:09:23.415594,High,80,US,XSS Attack,T1059,99.150.182.107,API Gateway
2026-01-19 12:16:29.415594,High,75,US,Port Scanning,T1046,46.89.43.137,Router
2026-01-19 12:19:40.415594,Critical,97,US,Brute Force,T1110,163.124.234.11,Web Application
2026-01-19 12:21:14.415594,Critical,99,FR,Malware Distribution,T1204,216.40.172.238,Web Server
2026-01-19 12:28:54.415594,Medium,50,RU,Spam,T1566,160.59.98.147,Mail Gateway
2026-01-19 12:44:28.415594,Medium,67,VN,Spam,T1566,215.242.110.195,Mail Gateway
2026-01-19 12:45:13.415594,Medium,74,CN,Spam,T1566,36.145.139.2,Email Server
2026-01-19 12:49:31.415594,Low,46,RU,Suspicious Activity,T1595,221.162.49.57,IDS/IPS
2026-01-19 12:52:59.415594,High,84,TH,XSS Attack,T1059,218.168.199.122,Web Application
2026-01-19 13:02:35.415594,High,80,NL,XSS Attack,T1059,184.255.107.137,CMS
2026-01-19 13:05:25.415594,High,81,JP,Port Scanning,T1046,223.176.42.54,Router
2026-01-19 13:08:12.415594,High,79,IN,XSS Attack,T1059,58.85.180.145,Web Application
2026-01-19 13:17:56.415594,Low,34,ID,Cryptojacking,T1496,190.67.193.156,Web Server
2026-01-19 13:27:41.415594,Critical,93,JP,DDoS,T1498,15.205.209.91,Load Balancer
2026-01-19 13:28:00.415594,Low,33,MX,Policy Violation,T1071,198.162.200.58,Web Gateway
2026-01-19 13:36:44.415594,Low,34,IN,Policy Violation,T1071,150.1.171.196,Proxy Server
2026-01-19 13:37:10.415594,Medium,53,RU,Directory Traversal,T1083,181.96.14.159,Application Server
2026-01-19 13:37:25.415594,Medium,52,FR,Directory Traversal,T1083,212.127.85.146,Application Server
2026-01-19 13:52:03.415594,Critical,95,SG,DDoS,T1498,96.234.188.186,DNS Server
2026-01-19 13:56:52.415594,Medium,72,IN,Spam,T1566,42.15.105.148,Email Server
2026-01-19 13:58:57.415594,Medium,64,PL,Spam,T1566,221.56.169.224,Email Server
2026-01-19 14:00:07.415594,High,86,CA,Port Scanning,T1046,218.240.197.19,Network Infrastructure
2026-01-19 14:06:50.415594,Low,42,CN,Suspicious Activity,T1595,131.30.149.208,Network Infrastructure
2026-01-19 14:06:51.415594,High,86,RU,Command Injection,T1059,55.134.57.185,API Gateway
2026-01-19 14:08:42.415594,Medium,54,NL,Spam,T1566,189.49.168.165,Mail Gateway
2026-01-19 14:15:29.415594,Low,40,IN,Suspicious Activity,T1595,161.227.169.202,IDS/IPS
2026-01-19 14:22:04.415594,Medium,69,HK,Phishing,T1566,201.147.13.57,Mail Gateway
2026-01-19 14:29:27.415594,High,79,KR,XSS Attack,T1059,148.225.150.40,CMS
2026-01-19 14:44:06.415594,Critical,99,RU,Brute Force,T1110,208.116.14.218,Web Application
2026-01-19 14:46:30.415594,Critical,90,US,Brute Force,T1110,222.87.176.165,Web Application
2026-01-19 14:51:16.415594,Medium,62,GB,Directory Traversal,T1083,83.247.194.4,Web Server
2026-01-19 14:53:49.415594,High,79,IN,SQL Injection,T1190,209.61.100.92,API Gateway
2026-01-19 15:01:10.415594,Low,25,US,Cryptojacking,T1496,157.16.204.161,End User
2026-01-19 15:04:19.415594,Medium,58,AU,Phishing,T1566,220.126.125.66,Email Server
2026-01-19 15:05:13.415594,Medium,70,KR,Spam,T1566,30.136.142.24,SMTP Server
2026-01-19 15:20:44.415594,Low,27,JP,Suspicious Activity,T1595,67.116.124.150,IDS/IPS
2026-01-19 15:29:54.415594,Medium,67,IN,Phishing,T1566,137.59.226.22,Email Server
2026-01-19 15:31:02.415594,Medium,56,AU,Directory Traversal,T1083,39.226.99.151,Application Server
2026-01-19 15:35:09.415594,Low,25,IN,Policy Violation,T1071,180.90.168.130,Web Gateway
2026-01-19 15:39:35.415594,Low,34,ZA,Policy Violation,T1071,159.158.225.29,Proxy Server
2026-01-19 15:41:14.415594,Medium,60,TH,Directory Traversal,T1083,64.221.155.25,File Server
2026-01-19 15:52:18.415594,High,85,JP,SQL Injection,T1190,25.157.156.82,Web Application
2026-01-19 16:09:16.415594,Critical,94,RU,Malware Distribution,T1204,27.98.202.202,File Server
2026-01-19 16:11:18.415594,Medium,55,RU,Reconnaissance,T1592,218.137.117.239,Web Server
2026-01-19 16:11:47.415594,High,79,CN,XSS Attack,T1059,173.157.217.145,API Gateway
2026-01-19 16:15:28.415594,Critical,96,RU,DDoS,T1498,214.71.233.197,DNS Server
2026-01-19 16:26:27.415594,High,86,BR,XSS Attack,T1059,175.218.195.84,CMS
2026-01-19 16:31:48.415594,High,78,KR,Command Injection,T1059,110.124.82.84,Shell Server
2026-01-19 16:34:22.415594,Medium,51,US,Directory Traversal,T1083,190.192.30.26,File Server
2026-01-19 16:36:43.415594,High,80,ZA,Command Injection,T1059,164.68.37.84,Shell Server
2026-01-19 16:47:11.415594,Medium,54,CN,Spam,T1566,204.45.224.63,SMTP Server
2026-01-19 17:01:38.415594,Low,33,MX,Cryptojacking,T1496,68.34.160.246,End User
2026-01-19 17:02:28.415594,Medium,56,GB,Spam,T1566,187.185.170.51,SMTP Server
2026-01-19 17:12:04.415594,High,84,US,Port Scanning,T1046,143.202.249.205,Router
2026-01-19 17:22:04.415594,Critical,98,DE,Brute Force,T1110,194.167.251.73,SSH Server
2026-01-19 17:22:56.415594,Medium,68,FR,Phishing,T1566,202.44.239.157,Email Server
2026-01-19 17:27:42.415594,Low,49,RU,Cryptojacking,T1496,163.77.169.19,Cloud Instance
2026-01-19 17:28:21.415594,High,83,IT,Command Injection,T1059,217.150.3.160,Web Application
2026-01-19 17:28:56.415594,Critical,95,GB,Brute Force,T1110,206.167.234.168,Web Application
2026-01-19 17:36:29.415594,Low,47,US,Cryptojacking,T1496,20.157.92.26,Cloud Instance
2026-01-19 17:37:24.415594,Low,26,RU,Suspicious Activity,T1595,172.161.117.169,IDS/IPS
2026-01-19 17:38:05.415594,High,79,ES,SQL Injection,T1190,120.70.225.32,Web Application
2026-01-19 17:43:23.415594,Critical,93,CN,Brute Force,T1110,185.101.105.198,SSH Server
2026-01-19 17:44:21.415594,Critical,92,DE,Malware Distribution,T1204,117.61.250.190,Web Server
2026-01-19 18:01:40.415594,Medium,56,US,Phishing,T1566,174.57.233.5,End User
2026-01-19 18:08:07.415594,Medium,53,US,Reconnaissance,T1592,167.153.117.180,WHOIS Server
2026-01-19 18:08:38.415594,Low,40,BR,Suspicious Activity,T1595,122.72.127.46,Network Infrastructure
2026-01-19 18:14:28.415594,Medium,54,FR,Directory Traversal,T1083,195.107.150.96,Web Server
2026-01-19 18:30:04.415594,Medium,55,RU,Spam,T1566,95.83.15.128,Mail Gateway
2026-01-19 18:30:12.415594,Medium,58,SG,Reconnaissance,T1592,4.240.17.189,Web Server
2026-01-19 18:34:04.415594,Critical,96,RU,Malware Distribution,T1204,93.7.178.230,CDN
2026-01-19 18:37:10.415594,Low,28,IN,Policy Violation,T1071,60.0.159.122,Web Gateway
2026-01-19 18:43:06.415594,Critical,100,BR,Malware Distribution,T1204,140.100.64.57,File Server
2026-01-19 18:46:29.415594,High,76,RU,Port Scanning,T1046,210.53.127.58,Router
2026-01-19 18:49:54.415594,Medium,60,US,Directory Traversal,T1083,162.216.191.170,Application Server
2026-01-19 18:50:35.415594,Low,26,FR,Cryptojacking,T1496,116.93.7.37,Web Server
2026-01-19 18:56:57.415594,High,80,CL,Port Scanning,T1046,189.96.207.116,Network Infrastructure
2026-01-19 18:58:27.415594,Medium,67,AU,Directory Traversal,T1083,163.95.130.88,File Server
2026-01-19 19:06:24.415594,Low,39,US,Cryptojacking,T1496,13.187.218.165,Cloud Instance
2026-01-19 19:10:17.415594,Critical,93,CN,Brute Force,T1110,199.151.64.224,FTP Server
2026-01-19 19:10:51.415594,Medium,52,KR,Spam,T1566,201.113.8.51,Mail Gateway
2026-01-19 19:12:24.415594,Medium,74,US,Spam,T1566,215.117.85.96,SMTP Server
2026-01-19 19:18:03.415594,High,85,AE,SQL Injection,T1190,108.142.25.246,Web Application
2026-01-19 19:30:00.415594,High,89,US,Command Injection,T1059,188.69.153.1,Shell Server
2026-01-19 19:37:47.415594,Medium,59,IT,Spam,T1566,136.71.73.124,Email Server
2026-01-19 19:39:23.415594,High,77,ID,Command Injection,T1059,152.36.115.247,Web Application
2026-01-19 19:42:43.415594,Low,28,CN,Cryptojacking,T1496,147.72.141.195,Cloud Instance
2026-01-19 19:44:53.415594,Critical,94,US,Malware Distribution,T1204,206.224.152.211,CDN
2026-01-19 19:49:32.415594,High,89,IN,XSS Attack,T1059,162.130.57.161,CMS
2026-01-19 19:50:10.415594,High,86,DE,Command Injection,T1059,206.52.45.188,Shell Server
2026-01-19 19:51:09.415594,Low,32,KR,Cryptojacking,T1496,64.53.143.216,End User
2026-01-19 19:51:16.415594,Low,45,NL,Cryptojacking,T1496,181.42.6.26,End User
2026-01-19 19:55:27.415594,High,82,BR,SQL Injection,T1190,76.249.192.156,API Gateway
2026-01-19 19:56:35.415594,High,84,GB,Port Scanning,T1046,76.122.184.149,Router
2026-01-19 20:00:06.415594,Medium,62,AU,Phishing,T1566,221.19.204.209,Mail Gateway
2026-01-19 20:09:35.415594,Low,46,PL,Suspicious Activity,T1595,193.168.50.75,Network Infrastructure
2026-01-19 20:14:25.415594,Medium,58,US,Reconnaissance,T1592,105.141.228.201,Web Server
2026-01-19 20:23:17.415594,Medium,70,CN,Reconnaissance,T1592,205.164.205.193,DNS Server
2026-01-19 20:26:58.415594,Low,27,CN,Policy Violation,T1071,157.51.46.164,Content Filter
2026-01-19 20:26:58.415594,Medium,55,CN,Directory Traversal,T1083,161.172.224.230,Web Server
2026-01-19 20:33:56.415594,Low,35,FR,Suspicious Activity,T1595,211.151.91.102,Network Infrastructure
2026-01-19 20:44:26.415594,High,76,US,Command Injection,T1059,201.174.181.102,API Gateway
2026-01-19 20:51:40.415594,Critical,94,BR,Malware Distribution,T1204,73.226.20.63,Web Server
2026-01-19 21:03:27.415594,Critical,93,US,Malware Distribution,T1204,126.225.110.38,File Server
2026-01-19 21:04:45.415594,Low,44,ES,Policy Violation,T1071,218.98.211.48,Content Filter
2026-01-19 21:08:27.415594,High,84,AT,Command Injection,T1059,161.220.189.94,Web Application
2026-01-19 21:10:48.415594,High,80,ZA,Port Scanning,T1046,212.126.65.25,Router
2026-01-19 21:22:38.415594,Medium,67,DE,Reconnaissance,T1592,214.114.238.69,DNS Server
2026-01-19 21:25:28.415594,Medium,64,FR,Directory Traversal,T1083,76.11.229.144,File Server
2026-01-19 21:26:47.415594,Medium,72,MY,Spam,T1566,196.141.129.243,Email Server
2026-01-19 21:30:15.415594,Medium,65,NL,Directory Traversal,T1083,91.231.158.138,File Server
2026-01-19 21:38:28.415594,High,84,US,Command Injection,T1059,192.27.183.151,Web Application
2026-01-19 21:43:17.415594,Medium,66,FR,Directory Traversal,T1083,94.91.92.8,File Server
2026-01-19 21:52:17.415594,Medium,60,ES,Phishing,T1566,179.195.242.36,Email Server
2026-01-19 22:01:17.415594,Critical,95,CN,DDoS,T1498,183.46.94.67,DNS Server
2026-01-19 22:05:27.415594,High,85,DE,Port Scanning,T1046,198.131.10.226,Router
2026-01-19 22:06:24.415594,Critical,95,US,DDoS,T1498,22.167.196.79,API Gateway
2026-01-19 22:09:25.415594,Low,30,SG,Suspicious Activity,T1595,203.111.176.25,Network Infrastructure
2026-01-19 22:13:08.415594,Medium,68,FR,Spam,T1566,203.76.227.8,SMTP Server
2026-01-19 22:13:29.415594,Low,28,US,Policy Violation,T1071,165.92.85.231,Proxy Server
2026-01-19 22:15:43.415594,Medium,69,RU,Reconnaissance,T1592,186.59.33.87,DNS Server
2026-01-19 22:18:34.415594,High,88,ES,Command Injection,T1059,179.30.245.208,Shell Server
2026-01-19 22:18:38.415594,Medium,68,CN,Phishing,T1566,212.201.102.73,End User
2026-01-19 22:18:59.415594,Low,34,IN,Cryptojacking,T1496,179.42.251.7,End User
2026-01-19 22:21:45.415594,Medium,69,ID,Directory Traversal,T1083,210.28.21.49,File Server
2026-01-19 22:23:59.415594,Low,48,AE,Cryptojacking,T1496,212.24.14.13,End User
2026-01-19 22:26:49.415594,High,83,RU,Port Scanning,T1046,203.189.22.234,Network Infrastructure
2026-01-19 22:30:28.415594,Low,32,PL,Cryptojacking,T1496,137.105.7.12,Web Server
2026-01-19 22:32:10.415594,Low,28,PL,Policy Violation,T1071,1.199.116.96,Web Gateway
2026-01-19 22:35:42.415594,Critical,92,HK,Malware Distribution,T1204,219.158.104.241,Web Server
2026-01-19 22:37:46.415594,Medium,50,DE,Directory Traversal,T1083,180.97.249.65,Application Server
2026-01-19 22:40:22.415594,Medium,51,AT,Directory Traversal,T1083,196.58.59.41,File Server
2026-01-19 22:43:28.415594,Critical,98,DE,Brute Force,T1110,160.146.145.220,SSH Server
2026-01-19 22:47:10.415594,Low,37,IN,Suspicious Activity,T1595,122.65.18.121,Network Infrastructure
2026-01-19 22:54:49.415594,High,88,KR,Command Injection,T1059,24.223.189.113,API Gateway
2026-01-19 22:55:58.415594,Medium,51,MX,Spam,T1566,99.7.78.88,Mail Gateway
2026-01-19 22:56:03.415594,Low,36,US,Policy Violation,T1071,135.78.149.130,Proxy Server
2026-01-19 23:06:00.415594,Medium,60,BR,Directory Traversal,T1083,4.147.82.37,File Server
2026-01-19 23:08:51.415594,Critical,100,US,DDoS,T1498,202.164.189.10,Web Server
2026-01-19 23:10:11.415594,Medium,50,FR,Directory Traversal,T1083,216.61.114.196,Application Server
2026-01-19 23:12:50.415594,Medium,50,JP,Directory Traversal,T1083,210.198.230.234,Application Server
2026-01-19 23:15:35.415594,Medium,58,US,Reconnaissance,T1592,126.232.184.58,WHOIS Server
2026-01-19 23:17:59.415594,Medium,62,CN,Reconnaissance,T1592,215.10.221.207,DNS Server
2026-01-19 23:33:23.415594,Medium,72,IN,Spam,T1566,52.207.215.227,SMTP Server
2026-01-19 23:39:26.415594,Medium,62,BR,Directory Traversal,T1083,212.204.68.186,Web Server
2026-01-19 23:50:37.415594,High,78,CN,SQL Injection,T1190,221.209.191.165,Web Application
2026-01-19 23:52:09.415594,Critical,91,RU,Malware Distribution,T1204,211.211.26.52,File Server
2026-01-20 00:11:32.415594,Medium,66,GB,Directory Traversal,T1083,193.105.197.146,File Server
2026-01-20 00:18:06.415594,Low,46,CN,Cryptojacking,T1496,217.101.77.106,Web Server
2026-01-20 00:29:25.415594,Low,29,PL,Policy Violation,T1071,41.43.10.3,Proxy Server
2026-01-20 00:32:20.415594,High,76,ES,XSS Attack,T1059,204.77.109.79,API Gateway
2026-01-20 00:38:24.415594,Medium,60,BR,Directory Traversal,T1083,171.155.51.206,Web Server
2026-01-20 00:41:35.415594,High,76,ID,Command Injection,T1059,209.127.58.170,API Gateway
2026-01-20 00:44:10.415594,Critical,90,US,DDoS,T1498,176.244.87.197,API Gateway
2026-01-20 00:47:48.415594,Low,43,US,Cryptojacking,T1496,185.176.173.253,End User
2026-01-20 00:51:54.415594,Critical,92,NL,Malware Distribution,T1204,39.100.164.75,Email Server
2026-01-20 00:52:36.415594,High,87,RU,Command Injection,T1059,181.129.98.132,Shell Server
2026-01-20 00:54:10.415594,Low,25,IN,Policy Violation,T1071,195.122.156.68,Web Gateway
2026-01-20 00:54:59.415594,High,79,ZA,Command Injection,T1059,213.16.66.224,Shell Server
2026-01-20 00:55:39.415594,Critical,99,NL,DDoS,T1498,176.194.198.10,API Gateway
2026-01-20 01:01:12.415594,Medium,60,CN,Reconnaissance,T1592,218.175.67.242,Web Server
2026-01-20 01:10:56.415594,Medium,65,BR,Reconnaissance,T1592,220.43.163.221,DNS Server
2026-01-20 01:21:57.415594,Critical,92,AU,DDoS,T1498,137.33.78.147,Web Server
2026-01-20 01:23:54.415594,Low,25,GB,Cryptojacking,T1496,2.235.169.202,Cloud Instance
2026-01-20 01:25:59.415594,Critical,92,CA,DDoS,T1498,118.46.1.111,DNS Server
2026-01-20 01:29:55.415594,High,86,NL,Port Scanning,T1046,169.101.253.155,Network Infrastructure
2026-01-20 01:33:26.415594,High,85,US,Port Scanning,T1046,57.90.101.68,Router
2026-01-20 01:33:36.415594,Medium,56,CN,Phishing,T1566,90.164.116.42,Mail Gateway
2026-01-20 01:34:12.415594,High,81,MY,XSS Attack,T1059,182.123.3.168,CMS
2026-01-20 01:36:47.415594,High,87,JP,SQL Injection,T1190,135.176.30.159,Web Application
2026-01-20 01:39:11.415594,Critical,97,RU,DDoS,T1498,212.185.33.146,API Gateway
2026-01-20 01:49:52.415594,Medium,73,DE,Directory Traversal,T1083,191.160.97.59,Web Server
2026-01-20 01:56:06.415594,Medium,63,US,Directory Traversal,T1083,187.237.237.116,Application Server
2026-01-20 01:58:35.415594,Low,38,US,Suspicious Activity,T1595,145.76.204.94,Network Infrastructure
2026-01-20 01:58:59.415594,High,77,RU,SQL Injection,T1190,130.76.138.87,Web Application
2026-01-20 02:06:35.415594,High,79,ID,XSS Attack,T1059,223.255.221.112,Web Application
2026-01-20 02:07:10.415594,Medium,71,RU,Phishing,T1566,141.244.148.37,End User
2026-01-20 02:08:01.415594,Low,38,US,Policy Violation,T1071,167.159.219.157,Proxy Server
2026-01-20 02:08:05.415594,Medium,60,IN,Reconnaissance,T1592,215.242.32.5,Web Server
2026-01-20 02:13:23.415594,High,80,RU,SQL Injection,T1190,168.174.169.179,Database Server
2026-01-20 02:18:44.415594,Low,45,US,Cryptojacking,T1496,125.250.240.228,Cloud Instance
2026-01-20 02:18:54.415594,Low,37,AT,Suspicious Activity,T1595,197.251.236.155,IDS/IPS
2026-01-20 02:22:11.415594,Critical,96,RU,DDoS,T1498,163.30.242.64,Web Server
2026-01-20 02:31:18.415594,High,88,HK,Command Injection,T1059,146.248.160.155,Web Application
2026-01-20 02:34:26.415594,Low,45,AU,Suspicious Activity,T1595,210.31.99.135,IDS/IPS
2026-01-20 02:36:42.415594,High,81,US,Command Injection,T1059,129.104.73.76,Shell Server
2026-01-20 02:40:34.415594,Medium,63,IN,Phishing,T1566,187.195.80.153,End User
2026-01-20 02:41:54.415594,Critical,94,SA,Brute Force,T1110,153.83.65.83,SSH Server
2026-01-20 02:42:03.415594,Critical,95,IN,Malware Distribution,T1204,175.192.13.161,Web Server
2026-01-20 02:47:23.415594,High,80,NL,Port Scanning,T1046,212.20.28.186,Firewall
2026-01-20 02:52:04.415594,Medium,52,CN,Spam,T1566,202.120.47.194,Mail Gateway
2026-01-20 02:55:01.415594,High,81,CA,XSS Attack,T1059,136.31.213.165,CMS
2026-01-20 03:06:51.415594,High,88,RU,Port Scanning,T1046,105.59.133.59,Router
2026-01-20 03:08:12.415594,Medium,50,RU,Phishing,T1566,83.21.112.195,Email Server
2026-01-20 03:25:54.415594,Low,29,JP,Cryptojacking,T1496,216.202.9.131,End User
2026-01-20 03:27:21.415594,Critical,96,DE,Malware Distribution,T1204,204.18.106.59,Email Server
2026-01-20 03:30:44.415594,High,76,FR,XSS Attack,T1059,66.77.3.235,CMS
2026-01-20 03:34:10.415594,High,83,CN,XSS Attack,T1059,66.131.171.51,API Gateway
2026-01-20 03:37:33.415594,High,85,US,XSS Attack,T1059,220.207.104.48,API Gateway
2026-01-20 03:42:10.415594,Low,48,US,Suspicious Activity,T1595,205.155.184.119,Network Infrastructure
2026-01-20 03:44:28.415594,Medium,58,CN,Spam,T1566,66.110.92.221,Mail Gateway
2026-01-20 03:45:15.415594,Low,37,BR,Cryptojacking,T1496,217.84.251.123,End User
2026-01-20 03:59:28.415594,Low,46,RU,Suspicious Activity,T1595,10.25.5.243,Network Infrastructure
2026-01-20 04:03:31.415594,High,81,SG,SQL Injection,T1190,13.97.216.190,Database Server
2026-01-20 04:14:42.415594,High,85,TH,Port Scanning,T1046,132.72.134.117,Firewall
2026-01-20 04:42:53.415594,Critical,100,KR,Malware Distribution,T1204,122.7.57.23,CDN
2026-01-20 04:47:16.415594,Low,43,NL,Cryptojacking,T1496,72.245.32.188,Web Server
2026-01-20 04:57:11.415594,Critical,100,ZA,Brute Force,T1110,132.238.211.45,SSH Server
2026-01-20 04:58:07.415594,Medium,74,RU,Reconnaissance,T1592,91.136.12.172,DNS Server
2026-01-20 04:59:57.415594,High,82,ES,Port Scanning,T1046,219.250.118.184,Firewall
2026-01-20 05:02:42.415594,High,76,KR,XSS Attack,T1059,188.190.74.83,API Gateway
2026-01-20 05:07:38.415594,Medium,68,BR,Directory Traversal,T1083,187.75.253.173,File Server
2026-01-20 05:08:22.415594,Low,27,BR,Cryptojacking,T1496,145.238.230.193,Cloud Instance
2026-01-20 05:11:58.415594,High,75,IT,XSS Attack,T1059,213.81.71.251,Web Application
2026-01-20 05:32:31.415594,Low,37,US,Suspicious Activity,T1595,199.21.53.148,Network Infrastructure
2026-01-20 05:43:59.415594,Medium,71,GB,Reconnaissance,T1592,212.191.202.134,Web Server
2026-01-20 05:44:29.415594,High,80,NL,Command Injection,T1059,206.232.79.214,Web Application
2026-01-20 05:47:06.415594,Medium,66,CN,Phishing,T1566,196.156.123.194,Email Server
2026-01-20 06:00:43.415594,Medium,53,IT,Spam,T1566,130.61.106.48,SMTP Server
2026-01-20 06:10:30.415594,Critical,94,DE,Brute Force,T1110,143.206.5.179,Web Application
2026-01-20 06:19:51.415594,High,78,CN,XSS Attack,T1059,194.251.16.128,Web Application
2026-01-20 06:20:25.415594,High,82,CN,Command Injection,T1059,219.179.251.7,API Gateway
